url,content
https://zozo.jp/_help/default.html?id=5ece39d49ed84e001ea6e388,注文履歴とは「注文履歴」は、以下の確認や手続きが可能です。 過去のご注文内容の確認 配送状況の確認 配送先住所・支払い方法の変更 キャンセル・返品・交換の手続き注文履歴の確認方法は、以下のとおりです。※ログイン・会員登録をせずにご注文された場合は、注文後に配信している注文確定メール内から、「注文履歴」へ進むことが可能です。1）トップページのメニュー内からログインします。2）トップページ右上のログインボタンよりメニュー内のID名から「注文履歴・発送状況注文履歴」をクリックします。3）お客様のご注文の状況に合わせてページが表示されます。「注文履歴・発送状況の確認」をクリックします。発送前の商品がある場合：「発送前商品ページ」を表示します。発送前の商品がない場合：「発送済み商品ページ」を表示します。4）注文日順にお客様のご注文の履歴が表示されます。
https://zozo.jp/_help/default.html?id=5ece39d49ed84e001ea6e389,配送状況ステータスの見方「注文履歴」より、注文した商品の配送状況をご確認いただけます。各ステータスにおける、注文商品の配送状況は下記のとおりです。◆発送準備中◆弊社倉庫およびショップの倉庫にて、注文内容の確認など、発送に向けた準備をしています。なお、ご注文内容によっては以下のステータスも付随する場合がございます。【コンビニ支払い待ち】コンビニ決済をご利用の注文において、代金をお支払いをお待ちしている状態です。支払完了の確認が取れ次第、発送準備に入ります。【ZOZOCARD審査中】ZOZOCARDの審査中の段階です。審査に通過した場合は、順次商品の発送手続きをいたします。【取寄せ商品入荷待ち】商品の取寄せ可否について確認中、または手配可能な商品を取寄せ中のため、まだ入荷していない状態です。なお、発送予定日の目安は注文履歴で確認が可能です。※明確な発送日時は確定していません。【予約商品入荷待ち】商品は、生産および手配中のため、まだ入荷していない状態です。なお、お届け時期は注文履歴からご確認いただけます。【ショップ直送商品発送待ち】ショップの倉庫にて発送に向けた準備をしています。準備が完了し次第、発送手続きをいたします。◆キャンセル◆ 注文の取消しをしたご注文です。◆発送処理中◆ 弊社倉庫およびショップの倉庫にて、商品の手配や梱包作業など、発送手続きを進めています。なお、「発送処理中」のステータスになった当日もしくは翌日に発送いたします。◆発送済み◆ 弊社倉庫およびショップの倉庫より商品を発送済みの状態です。また、注文履歴より配送状況の確認が可能です。詳細は、ヘルプページ「配送状況の確認方法」をご確認ください。※配送状況の確認時に「伝票番号未登録」と表示されることがあります。配達状況の反映にはお時間がかかりますので、しばらくお待ちください。◆発送後キャンセル◆ 返品・交換対応をしたご注文です。
https://zozo.jp/_help/default.html?id=5ece3e85d47784001e0e421e,注文詳細の確認方法（会員）ご注文内容の詳細は、「注文詳細・各種手続き」よりご確認いただけます。
https://zozo.jp/_help/default.html?id=62b3e9ae27c0cc0022163376,支払方法の種類ZOZOTOWNで利用できる支払い方法の種類は以下のとおりです。詳細は各支払方法のヘルプページにてご確認ください。・代金引換での支払い・クレジットカードでの支払い・PayPay決済での支払い・コンビニ決済での支払い・ツケ払いでの支払い・LINE Payでの支払い・GMO後払いでの支払い※予約商品をご注文の場合は「代金引換」「クレジットカード」「GMO後払い」のみご利用いただけます。※予約商品とそれ以外の商品、納期が異なる予約商品複数点を同時に注文するなど、注文番号が分かれる場合は「代金引換」「クレジットカード」のみご利用いただけます。※予約商品とそれ以外の商品を同時に注文する場合は「代金引換」「クレジットカード」のみご利用いただけます。※一部商品では「PayPay」をご利用いただけません。※ポイントで全額をお支払いいただく場合も、お支払い方法をご選択いただく必要がございます。※ログインせずに注文する場合は「代金引換」「クレジットカード」のみご利用いただけます。
https://zozo.jp/_help/default.html?id=5ece39d39ed84e001ea6e357,代金引換での支払い代金引換とは、商品お届けの際に、配送業者へ商品代金を現金にて直接お渡しいただくお支払い方法です。代金引換の場合、代金引換手数料330円（税込）を別途いただいております。【注意事項】・一部ショップでは、代金引換でのお支払いをご利用いただけません。・合計金額が30万円（税込）を超える場合、代金引換はご利用いただけません。・ショップ直送商品をご注文の場合、代金引換はご利用いただけません。・代金引換をご利用の場合、「店頭・ロッカー受取り」はご指定いただけません。・代金引換をご利用の場合、ギフトラッピングサービスはご指定いただけません。・代金引換をご利用の場合、「あんしん置き配」はご指定いただけません。・代金回収の際、クレジットカード・商品券でのお支払いはできません。
https://zozo.jp/_help/default.html?id=5ece39d39ed84e001ea6e358,クレジットカードでの支払い【ご利用可能なカード】VISA、MASTER、UC、JCB、アメリカン・エキスプレス、日本信販、UFJ、DC、ダイナース※海外発行のカードはご利用いただけません。※利用者本人名義のクレジットカードをご利用ください。【デビットカード・プリペイドカードのご利用について】一時的に二重の引き落としが生じる可能性があるため、デビット・プリペイドカードのご利用は推奨しておりません。【ご利用可能回数】一括、2回、3回、6回、12回、24回、リボ払い、ボーナス一括払い【決済日】商品の発送日【セキュリティについて】カードの不正利用を防ぐために、セキュリティコードの入力をお願いしております。また、一部の注文を対象に、配送を保留とし、ご本人様のご利用であることを確認させていただく場合がございます。【カード情報の取扱い】当社がクレジットカード情報を取得する利用目的、カード情報の取得社名、提供先名は以下のとおりです。（1）利用目的ご購入いただいた商品代金およびサービス料の決済のため（2）情報の取得社名株式会社ZOZO（3）情報の提供先名クレジットカード決済代行会社（SBペイメントサービス株式会社）
https://zozo.jp/_help/default.html?id=5ece39d49ed84e001ea6e360,セキュリティコードとはセキュリティコードは、クレジットカードの裏面署名欄（アメリカン・エキスプレスは表面）に印字されている右端3桁（または4桁）の数字です。クレジットカードをご利用の場合、セキュリティコードの入力が必要となります。セキュリティコードのご入力を複数回誤りますと再度、クレジットカード番号等のご入力をお願いすることがあります。【セキュリティコード記載例】Visa / Master / JCBなど　　　アメリカン・エキスプレス※セキュリティコードが印字されていないカードはご利用いただけません。※アメリカン・エキスプレスは、カード表面右上（または左上）に印字されている4桁の数字です。※カード会社により表示されている箇所（表・裏）、桁数（3・4桁）が異なります。※セキュリティコードについてご不明な点がございましたら、カード裏面に記載されているカード発行会社へお問い合わせください。
https://zozo.jp/_help/default.html?id=5ece39d39ed84e001ea6e359,デビット・プリペイドカードでの支払いデビット・プリペイドカードは、カードの特性上、以下のような場合に複数回引き落としが発生する可能性がございます。・サイト混雑時に注文した場合・予約商品を注文した場合・商品のキャンセルや返品、交換をした場合本来の請求金額に加えて、さらに引き落としが発生した場合、余剰分の金額はカード会社から返金されますが、ご利用のカード会社によっては返金までに時間をいただくことがございます。なお、注文商品の一部を返品した場合は、一度確定している決済を取り消し、お受け取りいただいた商品の分を再請求しております。しかしながら、再請求の際に引き落としができない状態だった場合は、決済の取消し自体もできないため、返品商品分の代金は銀行振込みでの返金となります。デビット・プリペイドカードをご利用の際は、上記内容にあらかじめご了承のうえ、お買い物をお願いいたします。
https://zozo.jp/_help/default.html?id=6040f54a3d12fc001ce224c0,PayPay決済での支払いPayPayとは、「PayPay株式会社」が運営するキャッシュレス決済サービスです。詳細は「PayPayサイト」をご覧ください。【ご利用条件】PayPay決済のご利用には、以下の条件を満たす必要がございます。・Yahoo! JAPAN IDまたはYahoo! JAPAN IDと連携済みのアカウントでログインしている・Yahoo! JAPAN IDとPayPay IDが連携されている※ご登録のアカウントとYahoo! JAPAN IDの連携方法は、ヘルプページ「各種アカウントの連携」をご確認ください。※Yahoo! JAPAN IDとPayPay IDの連携方法は、外部サイト「Yahoo! JAPAN IDとの連携方法」をご確認ください。【ご利用時の注意】・予約商品ならびに一部PayPay利用対象外商品を含むご注文にはご利用いただけません。・PayPayはクレジット決済と併用が可能です。他のお支払い方法とは併用できません。・ご注文手続き時に、SMS（ショートメッセージサービス） によるご本人確認が必要となる場合がございます。・ご注文後、支払い方法の変更はできません。・全額もしくは送料のみPayPayでお支払いの場合は、おまとめ配送の対象外となります。・PayPayとZOZOCARDでのお支払いを併用された場合、ZOZOCARDにてお支払いいただいた金額分のみ、ポイント還元の対象となります。【ご返金について】・ご注文の一部商品を発送前に取消しする場合、取り消した商品分のPayPay（残高）は、即時返金ができません。詳細は 注文の取消しに関する注意事項 をご確認ください。・ご注文商品を返品する場合、弊社にて返送の確認ができ次第、PayPay（残高）にご返金いたします。詳細はヘルプページ「返金方法」をご確認ください。
https://zozo.jp/_help/default.html?id=5ece39d39ed84e001ea6e35a,コンビニ決済での支払い商品代金は、以下のコンビニエンスストア全店舗でのお支払いが可能です。コンビニ決済の場合、手数料330円（税込）を別途いただいております。お支払い完了の確認がとれ次第、商品の発送手続きをいたします。【ご利用可能なコンビニエンスストア】ローソン、セブンイレブン、ファミリーマート、ミニストップ、デイリーヤマザキ【注意事項】・会員登録（ログイン）をしていない場合、コンビニ決済はご利用いただけません。・合計金額が30万円（税込）を超える注文は、コンビニ決済をご利用いただけません。・予約商品・取寄せ商品・ショップ直送商品の注文は、コンビニ決済をご利用いただけません。・注文時に配送日時の指定はできません。・注文完了後、お支払いいただくコンビニの変更はできません。・お支払い方法は現金のみとなります。・コンビニ決済から他のお支払い方法への変更はできません。・200円未満のご注文の場合、セブンイレブンでのお支払いはご指定いただけません。・お支払い手続きは各コンビニによって異なります。支払い方法は「各コンビニエンスストアでのお支払い方法」をご覧ください。コンビニ決済のご注文完了からお届けまでの流れは以下のとおりです。1）ご注文完了後、ZOZOTOWN＜order@contact.zozo.jp＞より、コンビニ決済時に必要な番号を記載した「注文完了メール」を配信いたします。メールの案内に沿って、指定のコンビニにて期間内にお支払いをお願いいたします。※メールは本登録アドレスに配信いたします。追加のアドレスに配信することはできません。※コンビニ決済時に必要な番号は、 注文履歴 の「詳細を見るご注文詳細」からもご確認いただけます。【お支払い期限】ご注文した日の翌日0：00から3日目の23：59までとなります。例：11月6日22：00にご注文をした場合、お支払い期限11月9日23：59まで※期限までにお支払いが確認できなかった場合は、ご注文は自動的にキャンセルとなります。また、同様のキャンセルが続きますと、ご利用に制限をかけさせていただく場合もございますので、ご注意ください。2）お支払い完了後、ZOZOTOWN＜order@contact.zozo.jp＞より「お支払い確認メール」を配信いたします。※メールはお支払いから1時間以内にお送りします。3）弊社倉庫より商品の発送作業をいたします。4）ヤマト運輸より商品をお届けします。※お届け日の日時指定をご希望の場合は、ヤマト運輸＜mail@kuronekoyamato.co.jp＞より配信いたします「商品お届けのご案内」メールの案内に沿って、お手続きをお願いいたします。
https://zozo.jp/_help/default.html?id=60d92f5e324ec9001c7d099e,"GMO後払いでの支払いGMO後払いは、手数料330円（税込）で、予約商品の注文にご利用いただける後払いの支払いサービスです。ご利用にあたり審査があり、未成年（18歳未満）の方は保護者の同意が必要です。なお、ヘルプページ「ツケ払い・GMO後払いに関する注意事項」、 GMO ペイメントサービス社「 GMO 後払いについて」もあわせてご確認ください。【GMO後払いを利用できない条件】 ログインをしていない場合 予約商品以外の商品がカートに入っている場合 納期が異なる予約商品複数点を同時に注文するなど、注文番号が分かれる場合 180日以上先の納期の予約商品をご注文の場合 ギフトラッピングサービスをご利用の場合 あんしん置き配をご利用の場合 保護者の同意がない未成年（18歳美未満）の方の注文 GMO後払いの審査に通らなかった場合【利用上限金額】税込55,000円（他サイトと合わせた累計額）※お支払い後に上限金額はリセットされますが、入金確認まで2日～4日営業日いただきます。【請求方法】注文商品の発送が完了した後、土日祝日を除く4営業日後までに、請求内容が記載されたメールが届きます。あわせて、注文履歴にも請求情報が確認できるリンクが表示されますため、いずれかを確認のうえコンビニまたは銀行よりお支払いください。※メールは、GMOペイメントサービス株式会社よりお送りします。ドメイン「@gmo-ps.com」の受信許可設定をお願いいたします。【支払い期限】請求書発行日より14日後まで【GMO後払い提供元】GMOペイメントサービス株式会社GMO後払いに関するお問い合わせは、以下窓口宛てにご連絡をお願いいたします。ご請求金額、お電話番号、お問い合わせ内容をお伝えいただくとスムーズです。● メール：https://www.gmo-ps.com/customer_zt/contactform-zt/● 電話：0570-666-948（受付時間：10:00～17:00 ※土日祝・年末年始を除く）"
https://zozo.jp/_help/default.html?id=5ece39d39ed84e001ea6e35c,"ツケ払いでの支払いツケ払いは、手数料330円（税込）で、商品到着後に代金をお支払いいただける後払いの支払いサービスです。ご利用にあたり審査があり、未成年（18歳未満）の方は保護者の同意が必要です。また、セキュリティの観点より、ご注文の際にSMSによるご本人確認が必要となる場合がございます。なお、ヘルプページ「ツケ払い・GMO後払いに関する注意事項」、GMOペイメントサービス社「ツケ払いについて」もあわせてご確認ください。【ツケ払いを利用できない条件】 ログインをしていない場合 予約商品・ショップ直送商品をご注文の場合 ギフトラッピングサービスをご利用の場合 店頭・ロッカー受取りサービス あんしん置き配をご利用で、一定の条件を満たしていない場合 保護者の同意がない未成年（18歳未満）の方の注文 ツケ払いの審査に通らなかった場合【利用上限金額】100,000円（税込）※お支払い後に上限金額はリセットされますが、入金確認まで2日～4日営業日いただきます。【請求方法】注文商品の発送が完了した後、土日祝日を除く4営業日後までに、請求内容が記載されたメールが届きます。あわせて、注文履歴にも請求情報が確認できるリンクが表示されますため、いずれかを確認のうえコンビニまたは銀行よりお支払いください。※メールは、GMOペイメントサービス株式会社よりお送りします。ドメイン「@gmo-ps.com」の受信許可設定をお願いいたします。【支払い期限】注文日より二か月後まで【ツケ払い提供元】GMOペイメントサービス株式会社ツケ払いに関するお問い合わせは、以下窓口宛てにご連絡をお願いいたします。ご請求金額、お電話番号、お問い合わせ内容をお伝えいただくとスムーズです。● メール：https://www.gmo-ps.com/customer_zt/contactform-zt/● 電話：0570-666-948（受付時間：10:00～17:00 ※土日祝・年末年始を除く）"
https://zozo.jp/_help/default.html?id=6360f1826e9d2f001d54a05e,ツケ払い・GMO後払いに関する注意事項ツケ払い・GMO後払いのご利用に関して、下記の点にご注意ください。【配送に関する注意事項】・ご注文後は、配送先の変更ならびに転送ができません。必ず受取可能なご自宅の住所をご指定ください。・「運送会社留め」「ホテル」など一時滞在場所へのお届けはできません。【その他支払いに関する注意事項】・代金の請求、ならびに請求に関するご連絡は、GMOペイメントサービス株式会社がおこないます。・当社は、与信・代金の回収等の目的により、GMOペイメントサービス株式会社に対し、安全が確保できる手段を用いて必要な情報を提供いたします。・当社は、GMOペイメントサービス株式会社より、支払い状況に関する情報等を受領いたします。・当社は、当該情報等を利用し、利用者に対して別途指定する方法にて支払い状況にかかるご案内を差し上げます。・支払期限を過ぎてもお支払いの確認ができない場合、それ以降のご利用が制限されます。また、ツケ払いにつきましては初回の支払期限2週間後より、以下の回収事務手数料のお支払いが必要となります。＜回収事務手数料＞・1万円以上：220円（税込）・5千円以上1万円未満：165円（税込）・5千円未満：110円（税込）お支払いされた回収事務手数料は返還されませんので、あらかじめご了承ください。
https://zozo.jp/_help/default.html?id=5ece39d49ed84e001ea6e35d,LINE Payでの支払いLINE Payとは、コンビニ・銀行口座からチャージして決済ができるサービスです。詳細は「LINE Payヘルプ」をご覧ください。なお、PCからご注文の際は、LINEのログインページに切り替わりますので、お手持ちのスマートフォンでお手続きください。【注意事項】● 以下に該当する場合は、LINE Payをご利用いただけません。（1）予約商品、ショップ「マルチサイズ」の取寄せ商品、受注生産商品をご注文の場合（2）注文商品の発送拠点が異なる場合（3）ZOZOTOWNアプリ、Android端末をご利用の場合● 注文をキャンセルされた場合、決済金額の変更に数日お時間をいただくことがあります。
https://zozo.jp/_help/default.html?id=5ece39d49ed84e001ea6e35e,納品書ペーパーレスの観点より、基本的に納品書は同梱しておりません。なお、PC版のサイトに限り、注文履歴から納品書の発行が可能です。※クレジットカード決済、PayPay、LINE Payをご利用の注文のみ「納品書兼領収書」となります。納品書が必要な場合は、お手数ですが、注文履歴から注文詳細へ進み、画面右上の「納品書をダウンロード」より、ダウンロードしてご利用ください。※ブラウザの設定で、ダウンロードの許可がされていることをご確認のうえ、ご利用ください。
https://zozo.jp/_help/default.html?id=63103b9b0c512e001f2a179c,領収書領収書は、商品代金の支払い方法によって取扱い内容が異なります。詳細は下記内容をご確認ください。【代金引換でお支払いの場合】注文商品の配送伝票に貼付している「お客様控え」が領収書となります。宛名は、配送先名として入力された氏名が印字され、変更はできません。【コンビニ決済でお支払いの場合】お支払い時にコンビニにて受け取るレシートが領収書となります。【ツケ払い・GMO後払いでお支払いの場合】お支払い完了後、GMOペイメントサービスで確認が取れ次第、受領のメールが配信されます。そちらのメールに記載の「受領証」が領収書となります。なお、「受領証」は注文履歴からもご確認いただけます。※メールは、GMOペイメントサービス株式会社よりお送りします。ドメイン「@gmo-ps.com」の受信許可設定をお願いいたします。【クレジットカード・PayPay・LINE Payでお支払いの場合】注文履歴から注文詳細へ進み、右上の「納品書兼領収書をダウンロード」より、ダウンロードしてください。※ブラウザの設定で、ダウンロードの許可がされていることをご確認のうえ、ご利用ください。※Internet Explorer 7または8をご利用の場合は領収書の発行ができません。※店舗取り置き注文の領収書はZOZOTOWNで発行できません。商品をお受け取りいただいた店舗へ直接お問い合わせください。
https://zozo.jp/_help/default.html?id=5ece39d49ed84e001ea6e35f,支払い方法の変更お支払方法が「代金引換」のご注文に限り、「クレジットカード決済」へのみ変更が可能です。発送手配に入ると変更手続きができなくなりますので、配送状況が「発送準備中」「予約商品入荷待ち」「取寄せ商品入荷待ち」の間に変更手続きをお願いいたします。なお、支払方法の変更手順は以下のとおりです。※ログインせずに注文された場合は、注文確定メール内に記載の「注文履歴ページ」のリンクにアクセスのうえ、下記手順にそってお手続きください。1）トップページのメニュー内からログインします。2）トップページ右上のログインボタンより「注文履歴・発送状況」メニュー内のID名から「注文履歴」をクリック タップ します。3）お支払い方法を変更されるご注文の注文詳細・各種手続きから、支払方法の「変更」ボタン「注文詳細・各種手続き」をクリックタップ します。4）「クレジット決済に変更」をタップします。4）5）ご利用になるカード番号にチェックを入れ、「クレジット決済に変更確認する」ボタンをクリック タップ します。ご登録以外のクレジットカードでのお支払いをご希望の場合は、カード情報を入力し、「確認する」ボタンをクリック タップ します。5）6）変更の内容をご確認いただき、「変更する」ボタンをクリックし、お手続き完了となります。※おまとめしたご注文のうち、1つのお支払方法を変更すると、すべてのお支払方法が変更されます。
https://zozo.jp/_help/default.html?id=64e44f3af24c6e001c4f9eaf,インボイス制度（適格請求書等保存方式）への対応当社は、課税事業者として税務署に登録申請し、適格請求書発行事業者登録番号を以下のとおり取得しております。株式会社ZOZO登録番号：T4040001010503※「国税庁インボイス制度適格請求書発行事業者公表サイト」からもご確認いただけます。当社が発行する適格請求書は「納品書」または「領収書」になります。なお、インボイス制度において、当社では媒介者交付特例を適用しております。そのため、適格請求書には当社の登録番号を記載しております。
https://zozo.jp/_help/default.html?id=5ece39d39ed84e001ea6e339,送料・各種手数料ご注文時の送料・各種手数料は以下のとおりです。※すべて税込み価格です。【送料】250円【即日配送手数料】350円【支払い手数料】・代金引換：330円・コンビニ決済：330円・GMO後払い：330円・ツケ払い：330円【回収事務手数料（ツケ払いのみ）】支払期限を過ぎてもお支払いの確認ができない場合、初回の支払期限の2週間後より、以下の回収事務手数料のお支払いが必要となります。お支払いされた回収事務手数料は返還されませんので、ご了承ください。・1万円以上：220円・5千円以上1万円未満：165円・5千円未満：110円なお、送料・各種手数料は配送ごとに発生いたします。商品を複数点ご注文の際、同時にカート投入および注文確定をしても、注文が分かれ、別々に配送・決済される場合がございます。そのため、必ず注文内容の確認画面に表示される送料・手数料の項目を確認のうえ、注文を確定していただきますようお願いいたします。＜注文が分かれ、それぞれに送料・手数料が発生する例＞・保管倉庫が異なる商品を即日配送にて注文した場合・同時にカートに投入することができない商品の場合・予約商品とそれ以外の商品を同時に注文する場合・受注生産商品とそれ以外の商品を同時に注文する場合・購入点数の制限がある予約商品を注文する場合・納期が異なる予約商品を注文する場合・発送元が異なる商品を同時に注文する場合　など
https://zozo.jp/_help/default.html?id=5ece39d39ed84e001ea6e33a,商品の配送方法商品はすべて、ヤマト運輸の宅急便または宅急便コンパクト、ネコポス、EAZYにてお届けいたします。※配送方法はご指定いただけません。なお、発送手続きが完了すると、本登録アドレスにZOZOTOWN＜order@contact.zozo.jp＞より「本日商品を発送いたしました」メールを配信いたします。配送に関して、何かご不明な点などがございましたら、メールに記載の12ケタの伝票番号をご確認のうえ、ヤマト運輸株式会社サービスセンターまで直接お問い合わせください。【ヤマト運輸お問い合わせ窓口】固定電話：0120-01-9625携帯電話・スマホ：0570-200-000050IP電話：050-3786-3333＜受付時間 8：00～21：00＞※何らかの理由により、弊社倉庫から商品の発送が予定通りできない場合や、配送を保留・取消しとさせていただく場合がございます。その際には、カスタマーサポートセンターよりご連絡をさせていただきます。【注意事項】単品で30万円以上の商品をご注文いただいた場合、特別配送となります。通常の発送とは異なりますため、以下の点にご注意ください。・注文商品の発送までにお時間をいただく可能性がございます。・弊社より発送手続きが完了した後、配送会社からの「商品お届けのご案内」メールは配信されません。・配送会社にお問い合わせいただきましても、「時間帯お届けサービス」のご利用はできません。複数点にて30万円以上ご注文いただいた場合は、梱包を複数口に分けて発送させていただきます。
https://zozo.jp/_help/default.html?id=5ece39d39ed84e001ea6e33b,注文から発送までにかかる日数お届けまでにかかる日数は、商品やご注文時期により異なります。 【注文商品】【発送予定日】予約商品商品ページに記載取寄せ商品・ショップ直送商品カート投入時に表示上記以外の商品（配送日を指定していない場合）ご注文日翌日から4日以内に発送※カートに商品を投入した後、注文内容の確認画面に進むと、発送予定日の目安が記載されておりますので、あわせてご参考にしてください。※日時指定をしていない場合は、順次発送となりますため、具体的なお届け日はご案内できません。ご予定がある場合は、必ず日時指定をご利用ください。※コンビニ決済をご利用の注文は、支払い完了日を起点にして4日以内に発送いたします。※取寄せ商品をキャンセルした場合、キャンセルした日を起点にして4日以内に発送いたします。※ZOZOCARDの即時利用注文は、審査の通過日を起点にして4日以内に発送いたします。※年末年始やゴールデンウィーク等も、平常通り配送手続きを進めております。ご注文商品の配送状況は、発送後「注文履歴注文履歴」より、ご確認いただけます。詳しくはヘルプページ「配送状況の確認」をご覧ください。なお、即日配送や日時指定の詳細は、ヘルプページ「即日配送とは」「お届け日時の指定方法」よりご確認ください。
https://zozo.jp/_help/default.html?id=5ece39d39ed84e001ea6e33c,即日配送とは「即日配送」とは、最短でのお届けが可能な有料サービスです。一番早くお届けができますので、お急ぎの場合は、是非ご利用ください。【手数料】350円（税込）※複数の商品を注文した場合の注意点保管倉庫が異なる商品は、早くお届けをするために、保管倉庫ごとにそれぞれ発送を行います。そのため、当該注文の送料・手数料は、お荷物ごとに発生いたしますこと、ご了承ください。また、注文内容の確認画面にて支払金額の詳細を必ず確認のうえ、ご注文いただくようお願いいたします。【対象配送地域】※現在のところ、北海道地方、東北地方、九州・沖縄地方は、サービス提供外となります。また、対象地域の中でも、離島などの一部対象外の地域がございます。※ギフトラッピングサービスをご利用で、関東エリアへのお届けをご指定の場合、当日中のお届けはご選択いただけません。最短でも翌日午前中以降となりますこと、ご了承ください。【注意事項】1．以下に該当する項目がある場合、即日配送をご利用いただけません。 取寄せ商品を含むご注文の場合 ショップ直送商品をご注文の場合 予約商品をご注文の場合 コンビニ決済での支払いを指定している場合 サービス対象外の地域へのお届けを指定している場合 店頭・ロッカー受取りを指定している場合 商品代金の合計が30万円（税込）を超えるご注文の場合 ログインをしておらず、注文商品によって発送拠点が異なる場合2．即日配送をご利用の場合、ほかの注文との自動おまとめサービスは適用されません。3．道路状況や天候等の影響により、お届けに遅延が生じる場合がございます。4．即日配送をご利用の注文は、即日配送対象外の地域へお届け先を変更することができません。5．当日の受付上限数に達した場合やセール期間中など、即日配送の受付を一時的に停止することがございます。※受付上限に達した場合、関西・中部・関東エリアでは翌 午前6：00から、中国・四国エリアでは翌 午前8：00から受付を再開します。6．何らかの理由により、予定通り商品の発送ができない場合や、配送を保留・取消しさせていただく場合がございます。なお、その際は、カスタマーサポートセンターよりご連絡いたします。7．仕様上、ヤマト運輸より配信している「商品お届けのご案内」の指定日時の記載が異なる可能性がありますが、ご指定通りお届けいたします。※一部のご注文では、「商品お届けのご案内」を配信しておりません。8．ヤマト運輸クロネコメンバーズの「Myカレンダーサービス」を設定している場合、「Myカレンダーサービス」に登録された曜日や時間帯が優先され、ご指定の即日配送日時でお届けできないことがございます。即日配送をご利用の際は、「Myカレンダーサービス」の設定を取り消し、利用解除をお願いいたします。
https://zozo.jp/_help/default.html?id=5ece39d39ed84e001ea6e33d,お届け日時の指定方法お届け日時は、ご注文時に選択いただくか、発送後にヤマト運輸のサイトから指定する方法がございます。1. ご注文時に配送日時を指定するショッピングカート内の「注文内容の確認」画面より、日時指定が可能です。「お届け日」の「変更」ボタンより、ご希望の日時を選択してください。※以下の場合は選択することができません。・コンビニ決済でのご注文・予約商品・取寄せ商品・ショップ直送商品※注文数の増加や交通事情により受付を一時停止する場合がございます。2. ご注文後に配送日時を指定する【注文時に日時指定・即日配送を指定していない場合】発送メールから1〜2日程度で、ヤマト運輸＜mail@kuronekoyamato.co.jp＞より「商品お届けのご案内」が配信されます。配信後、 ヤマト運輸のサイト内 より配送日時指定が可能です。※ネコポスで発送された商品は、配送日時をご指定いただけません。「商品お届けのご案内」メールに記載の、お届け予定日時内に記載のリンクまたは「受け取りの日時や場所を変更する」ボタンより、お手続きください。※ヤマト運輸のサイトに移動します。【注文時に日時指定・即日配送を選択している場合】商品の発送完了後、ヤマト運輸のサイト内より配送日時の変更が可能です。クロネコヤマトの荷物お問い合わせシステム より、発送メールに記載の伝票番号を入力し、お受け取り希望日の変更をおこなってください。※クロネコメンバーズへのご登録が必要です。※伝票番号がシステムに反映されるまで、お時間がかかる場合がございます。※ページからのお手続きができない場合、ヤマト運輸に直接ご連絡ください。
https://zozo.jp/_help/default.html?id=5ece39d39ed84e001ea6e33e,注文のおまとめすでに確定している注文に対して、新たに商品を追加することはできません。なお、発送前の注文が複数ある場合、おまとめ可能な条件に該当する注文は自動的にまとめられ、ご指定のお届け先へ発送となります。※手動で注文をまとめることはできません。1.以下サービスをご利用の場合は、おまとめ対象外となります。 買い替え割サービス 即日配送 ギフトラッピング 店頭・ロッカー受取2.以下に該当する項目がある場合は、おまとめ対象外となります。 「発送処理中」「予約商品入荷待ち」「取寄せ商品入荷待ち」の注文 取寄せ商品1点のみの注文 ショップ直送商品の注文 コンビニ決済・LINE Payをご利用の注文 異なる会員情報で確定された注文同士 ログインせずに確定された注文 配送日時の指定が異なる注文 商品代金を超えてポイントをご利用の注文 異なる配送先をご指定の注文同士 異なる支払い方法をご指定の注文同士 全額PayPayでお支払いの注文 PayPayのご利用額が商品代金以上となる注文 クレジットカードとPayPayを併用しており、クレジットカードのご利用額が250円未満となる注文こちらの条件に当てはまらない場合でも、ご注文のタイミングなどによりおまとめができないことがございます。あらかじめご了承ください。
https://zozo.jp/_help/default.html?id=5ece39d39ed84e001ea6e33f,店頭・ロッカー受取りサービスとはご自宅以外の店舗やロッカーを指定して、商品をお受け取りいただけるサービスです。【ご利用方法】ショッピングカート内の「注文内容の確認」画面にて、「店頭・ロッカー受取り」のご指定が可能です。「お届け先」の「変更」ボタンを押し、表示される店舗・ロッカーよりご希望の受取場所を選択ください。【ご利用条件】以下に該当する項目がある場合は、サービスの対象外となるため「店舗選択」ボタンが表示されません。 代金引換・ツケ払いを選択している場合 即日配送・配送日時指定・あんしん置き配を選択している場合 ログインをしていない場合 予約商品・ショップ直送商品・取寄せに7日以上かかる商品の場合 家具・家電類など一部商品カテゴリーの場合 合計金額が30万円（税込）を超える場合 毎週月曜日午前3：00～午前6：00の時間帯（メンテナンスのため）【お受け取り方法】商品の配達が完了すると、ヤマト運輸＜mail@kuronekoyamato.co.jp＞より、｢納品完了メール｣が送信されます。宅配便ロッカー・コンビニエンスストア・取扱店をご指定の場合は、到着日を含む3日以内、直営店（宅急便センター）をご指定の場合は到着日を含む7日以内に受取りをお願いします。なお、受取りの際、認証番号が必要な場合がございます。認証番号は、納品完了メール・注文履歴から確認が可能です。お受け取り方法の詳細はこちらをご確認ください。※会員登録者ご本人様のみ受取りが可能です。※身分証明書が必要となる場合がございます。※店頭・ロッカー受取りを指定されていても、梱包時に荷物の大きさが規定値を超えた場合は、会員登録住所へのお届けに変更となります。あらかじめ、ご了承ください。
